GEO_ID,NAME_2010,Household_ct_2010,Mean_Income_2010,NAME_2011,Household_ct_2011,Mean_Income_2011,NAME_2012,Household_ct_2012,Mean_Income_2012,NAME_2013,Household_ct_2013,Mean_Income_2013,NAME_2014,Household_ct_2014,Mean_Income_2014,NAME_2015,Household_ct_2015,Mean_Income_2015,NAME_2016,Household_ct_2016,Mean_Income_2016,NAME_2017,Household_ct_2017,Mean_Income_2017,NAME_2018,Household_ct_2018,Mean_Income_2018,NAME_2019,Household_ct_2019,Mean_Income_2019,NAME_2021,Household_ct_2021,Mean_Income_2021,NAME_2022,Household_ct_2022,Mean_Income_2022,NAME_2023,Household_ct_2023,Mean_Income_2023
Geography,Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars)
7950000US1304002,,,,,,,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",33840,89412,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",34169,89220,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",35449,94219,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",37549,101887,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",40670,114043,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",39337,104774,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",38941,113950,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",40169,120521,"Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA, Georgia",44568,126234,,,,,,
7950000US1304003,,,,,,,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",43282,74927,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",44905,70968,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",46409,79423,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",48763,75823,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",49522,82824,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",49656,87805,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",51270,93069,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",52721,85790,"Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City PUMA, Georgia",57869,104038,,,,,,
7950000US1304004,,,,,,,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",33180,84224,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",33860,87809,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",35343,94156,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",36431,87417,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",35726,103033,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",35665,108521,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",37183,108409,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",37280,104024,"Atlanta Regional Commission (Northeast)--Gwinnett County (East) PUMA, Georgia",43772,115339,,,,,,
7950000US1304005,,,,,,,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",41967,71930,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",39961,73716,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",42068,72664,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",37313,81207,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",41629,86508,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",44269,85633,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",45808,86328,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",45553,90406,"Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA, Georgia",46433,88309,,,,,,
7950000US1304006,,,,,,,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",65207,58206,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",66726,59739,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",68875,61907,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",69594,59529,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",70165,63375,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",68521,70280,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",70247,72753,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",70027,75388,"Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City PUMA, Georgia",70675,74606,,,,,,
7950000US1304400,,,,,,,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",45541,62877,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",46770,63041,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",47687,64999,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",48493,66795,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",48901,78151,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",49962,71273,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",49534,76860,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",48899,80676,"Atlanta Regional Commission (Southwest)--Douglas County PUMA, Georgia",51512,91333,,,,,,
7950000US1304500,,,,,,,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",47476,66779,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",48447,68760,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",50248,78265,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",50671,72357,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",53249,73020,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",52707,77476,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",53630,85260,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",56476,82879,"Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA, Georgia",58025,100035,,,,,,
7950000US1304600,,,,,,,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",43748,31430,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",45193,33477,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",45979,32481,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",48896,38479,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",46334,36275,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",48605,45164,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",50003,47324,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",50570,52769,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",51541,59247,,,,,,
7950000US1305001,,,,,,,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",34977,54001,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",37316,54268,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",37064,55810,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",37176,55306,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",38205,65042,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",40276,62729,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",34884,68416,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",40229,70920,"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",44272,76192,,,,,,
7950000US1305002,,,,,,,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",51823,43258,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",51752,45353,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",51449,50218,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",53197,50855,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",56141,48804,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",53923,50959,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",61402,52934,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",56801,52650,"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",61922,60935,,,,,,
7950000US1306001,,,,,,,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",33627,62523,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",35026,67360,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",34395,64002,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",33822,70177,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",36474,76515,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",39129,75907,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",38240,89824,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",38685,91805,"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",42282,85113,,,,,,
7950000US1306002,,,,,,,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",35487,68995,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",35864,77309,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",34154,74628,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",37859,78040,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",37999,88204,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",38041,86865,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",37686,88301,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",40865,88812,"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",42751,88312,,,,,,
7950000US1500308,,,,,,,"Honolulu County--Ewa PUMA, Hawaii",29969,93796,"Honolulu County--Ewa PUMA, Hawaii",30455,102788,"Honolulu County--Ewa PUMA, Hawaii",33005,100693,"Honolulu County--Ewa PUMA, Hawaii",32499,104444,"Honolulu County--Ewa PUMA, Hawaii",31103,106075,"Honolulu County--Ewa PUMA, Hawaii",34332,109636,"Honolulu County--Ewa PUMA, Hawaii",34850,117422,"Honolulu County--Ewa PUMA, Hawaii",35247,114668,"Honolulu County--Ewa PUMA, Hawaii",39213,129213,,,,,,
7950000US1600701,,,,,,,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",39785,69369,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",38163,71587,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",43770,78131,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",47529,72357,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",42310,78987,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",43612,88835,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",45076,80653,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",47283,90649,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",51083,101998,,,,,,
7950000US1600702,,,,,,,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",43810,58533,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",43706,63097,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",42129,71864,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",40094,73665,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",40589,75531,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",43783,72920,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",47148,77404,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",44501,88584,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",46155,92286,,,,,,
7950000US1601000,,,,,,,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",42251,59578,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",41267,59361,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",39802,59145,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",40590,60087,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",40409,60140,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",41301,62047,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",42008,69506,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",41843,71198,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",43843,84186,,,,,,
7950000US1601100,,,,,,,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",40153,56889,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",41835,55093,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",40125,57363,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",38328,60536,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",40847,70001,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",42111,58585,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",41252,65092,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",45563,73626,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA; Idaho",46959,80895,,,,,,
7950000US1601200,,,,,,,"Bonneville County--Idaho Falls City PUMA, Idaho",36076,65598,"Bonneville County--Idaho Falls City PUMA, Idaho",36806,61028,"Bonneville County--Idaho Falls City PUMA, Idaho",36420,73241,"Bonneville County--Idaho Falls City PUMA, Idaho",36702,78225,"Bonneville County--Idaho Falls City PUMA, Idaho",38464,75108,"Bonneville County--Idaho Falls City PUMA, Idaho",41118,68129,"Bonneville County--Idaho Falls City PUMA, Idaho",40224,80113,"Bonneville County--Idaho Falls City PUMA, Idaho",40776,84685,"Bonneville County--Idaho Falls City PUMA, Idaho",42905,95483,,,,,,
7950000US1601300,,,,,,,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",44578,54258,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",44347,57197,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",44223,59086,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",43911,58011,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",43802,63332,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",45366,66049,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",45038,64700,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",47000,65945,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",48644,74082,,,,,,
7950000US1700104,,,,,,,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",53398,58357,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",53203,63676,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",52946,64225,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",53072,63863,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",52312,70533,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",52360,72642,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",53071,67135,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",52982,70490,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA; Illinois",52851,74773,,,,,,
7950000US1700105,,,,,,,"Rock Island County PUMA, Illinois",61513,61972,"Rock Island County PUMA, Illinois",59810,63590,"Rock Island County PUMA, Illinois",59384,60731,"Rock Island County PUMA, Illinois",60000,63275,"Rock Island County PUMA, Illinois",60206,65040,"Rock Island County PUMA, Illinois",60438,67381,"Rock Island County PUMA, Illinois",61009,69130,"Rock Island County PUMA, Illinois",60618,70342,"Rock Island County PUMA, Illinois",60187,72680,,,,,,
7950000US1700202,,,,,,,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",72611,57524,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",71176,60259,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",69313,59491,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",68465,60229,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",67850,62304,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",67918,65646,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",69415,65936,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",69641,70972,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA; Illinois",70862,72752,,,,,,
7950000US1700401,,,,,,,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",57459,60191,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",56836,60496,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",54906,59682,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",55653,62389,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",54794,64367,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",54402,66623,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",54351,65454,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",53743,68110,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA; Illinois",49988,77507,,,,,,
7950000US1700501,,,,,,,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",50503,64435,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",51531,62654,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",50998,63534,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",52300,65295,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",54417,68068,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",52874,74589,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",54083,71377,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",55247,74431,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA; Illinois",53633,82871,,,,,,
7950000US1701001,,,,,,,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",60801,61171,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",61385,59338,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",62046,63790,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",61228,69650,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",63029,71844,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",62813,70684,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",60863,75013,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",62735,75304,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA; Illinois",61475,77429,,,,,,
7950000US1701104,,,,,,,"St. Clair County (Central & Northeast) PUMA, Illinois",56558,69041,"St. Clair County (Central & Northeast) PUMA, Illinois",58380,81274,"St. Clair County (Central & Northeast) PUMA, Illinois",58182,77702,"St. Clair County (Central & Northeast) PUMA, Illinois",57313,78073,"St. Clair County (Central & Northeast) PUMA, Illinois",60297,79123,"St. Clair County (Central & Northeast) PUMA, Illinois",59985,75620,"St. Clair County (Central & Northeast) PUMA, Illinois",59516,84541,"St. Clair County (Central & Northeast) PUMA, Illinois",58790,87266,"St. Clair County (Central & Northeast) PUMA, Illinois",60828,89739,,,,,,
7950000US1701105,,,,,,,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",43473,51231,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",45540,54307,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",41735,49650,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",44430,56163,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",44485,65155,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",42808,61381,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",45287,61502,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",47366,66490,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",38098,76818,,,,,,
7950000US1701204,,,,,,,"Madison County (East) PUMA, Illinois",46765,76369,"Madison County (East) PUMA, Illinois",46167,85145,"Madison County (East) PUMA, Illinois",48332,80625,"Madison County (East) PUMA, Illinois",46621,83672,"Madison County (East) PUMA, Illinois",47722,84209,"Madison County (East) PUMA, Illinois",49086,83949,"Madison County (East) PUMA, Illinois",48282,89032,"Madison County (East) PUMA, Illinois",48013,108727,"Madison County (East) PUMA, Illinois",50773,103023,,,,,,
7950000US1701205,,,,,,,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",60723,56539,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",61019,58761,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",57921,60784,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",59952,59141,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",57743,64318,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",58126,63577,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",60695,65179,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",60091,69844,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",59045,72366,,,,,,
7950000US1701602,,,,,,,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",58379,60581,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",58497,64719,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",58521,62985,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",57867,65777,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",56286,65064,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",57089,70027,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",59201,68572,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",58476,72523,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA; Illinois",58269,73388,,,,,,
7950000US1701701,,,,,,,"Peoria County--Peoria City PUMA, Illinois",76268,64500,"Peoria County--Peoria City PUMA, Illinois",75671,65500,"Peoria County--Peoria City PUMA, Illinois",74982,69131,"Peoria County--Peoria City PUMA, Illinois",75317,74761,"Peoria County--Peoria City PUMA, Illinois",73209,71145,"Peoria County--Peoria City PUMA, Illinois",71371,76232,"Peoria County--Peoria City PUMA, Illinois",71506,76932,"Peoria County--Peoria City PUMA, Illinois",73666,82292,"Peoria County--Peoria City PUMA, Illinois",79307,78504,,,,,,
